time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
345960.0000000000 -1132914.3879401600 6092528.2856034124 1504633.2949303123 0.0204073590 21.6659943335 0.5143096824 0.8497617737 0.5264028464 0.5484574470 -0.1227869024 -0.8220851458 -0.3049260669 -0.5386257663 1.2100371724 0.3654450489 -0.4057757383 -1.6408767134 -0.2853695443 0.0000000000 0.0000000000 
345990.0000000000 -1132914.3999064881 6092527.8941993294 1504633.0117195421 0.0777373609 20.0902350297 1.3564125052 0.3393686744 0.3293132202 0.3068752786 -0.1459518126 0.0000000000 0.7349112616 -0.1665471820 -0.4922987176 -0.1650362273 0.1689685636 -1.7096800634 -0.5570756950 0.0000000000 0.0000000000 
346020.0000000000 -1132914.7230919253 6092528.7688399265 1504632.7761240960 0.0096727732 20.0902350297 0.5619071110 0.7050492375 -0.1169210284 -0.0091874055 0.6208381783 1.7061045905 0.3520878981 -0.0736433295 0.1333413140 0.0000000000 -1.7793728783 -1.9796923481 -0.1956290709 0.0000000000 0.0000000000 
346050.0000000000 -1132914.9432129520 6092529.7316031372 1504633.0205151692 0.0620887725 21.6659943335 -0.0657443275 0.6808825853 0.1780484135 0.9096511856 -0.0680168920 1.3829950183 0.3956312416 -0.0054446761 0.5927662809 0.2096295761 -1.4830697141 -2.2677088976 -0.4981521956 0.0000000000 0.0000000000 
346080.0000000000 -1132914.6055917726 6092527.2688855426 1504631.8563674460 0.1551632486 21.6659943335 1.2322703178 0.9262990559 0.2432789981 0.3380122455 -0.7695511680 0.1167426331 -0.0341690702 0.4894879423 0.5560116071 0.5670078429 -0.0439703617 -2.7762065604 -0.7877097984 0.0000000000 0.0000000000 
346110.0000000000 -1132915.0700708982 6092528.0901961187 1504632.7764898879 0.1965226975 21.6659943335 -0.4398915910 0.8392408466 -0.0528544389 0.4634716256 -0.3031998967 -0.5119828625 0.4148725700 -0.0951384200 1.5160568074 0.6542382636 0.0897801410 -1.6186088413 -0.8867395910 0.0000000000 0.0000000000 
346140.0000000000 -1132914.7609640970 6092528.1059935316 1504632.7772100612 0.0323540761 21.6659943335 1.4240401230 0.5875357640 0.7531663894 0.2622974756 0.1048830359 1.4922477381 -0.0915519433 -0.4717068153 -0.8314323157 0.4759276660 -1.4392276264 -2.0380580590 -0.3598894421 0.0000000000 0.0000000000 
346170.0000000000 -1132915.9478526569 6092528.1039265562 1504632.8592065391 0.1308827479 21.6659943335 0.2030983314 0.2968869348 -0.5342256326 0.1010627058 -0.0395205338 3.3085439483 0.8578320841 0.4226033107 -1.8305389764 0.1860816539 -0.8698593840 -1.1587019561 -0.7240499901 0.0000000000 0.0000000000 
346200.0000000000 -1132914.9172080550 6092529.2752082143 1504632.9412187105 0.0503006939 21.6659943335 1.3675800985 0.1815196248 -0.1170643085 -0.3631222430 0.0354794066 1.3899879341 0.6684821826 0.2984870153 -1.0504082141 0.2512867263 -0.3728811599 -1.7646794431 -0.4489877649 0.0000000000 0.0000000000 
346230.0000000000 -1132915.6673890075 6092530.3711192217 1504632.5908281582 0.0514999648 21.6659943335 1.3853377934 1.0984816440 -0.7172891225 0.0183439205 -0.3791142732 0.7193138272 -0.0434602951 -0.5635115440 -0.9884731651 0.5634235576 0.9917075100 -1.3493477689 -0.4544363779 0.0000000000 0.0000000000 
