time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
345900.0000000000 -1132915.4999035934 6092529.8984605148 1504633.0815363056 0.2409125094 11.3140434823 -0.2266960984 0.7364200583 -0.4926901087 0.1939075972 -0.0000000000 0.5243823122 0.2441931072 0.1942066669 0.7579845901 0.0809516924 -0.3191486718 -1.1706688891 -0.4314253084 0.0000000000 0.0000000000 
345930.0000000000 -1132915.3075533409 6092529.4464878887 1504633.2635433008 0.0249490257 11.3140434823 -0.2489817647 0.8056118055 -0.1394723703 0.0362812910 0.0000000000 1.6846534828 0.1908520663 0.7525673418 0.1625270589 0.0413556466 -1.1331024910 -1.2642032355 -0.8366401185 0.0000000000 0.0000000000 
345960.0000000000 -1132914.4571692802 6092528.4367064526 1504633.2340360775 0.0054088118 11.3140434823 0.5216164337 0.8670716883 0.5124095517 0.4763503321 0.0000000000 -0.8235300879 -0.2554649446 -0.6017475705 1.2288077553 0.3299476761 -0.4833763434 -1.6176833036 -0.2729082591 0.0000000000 0.0000000000 
345990.0000000000 -1132914.4820972551 6092528.0733175091 1504632.9401102178 0.0076211549 11.1654816136 1.3651472253 0.3593079035 0.3122187566 0.2209749125 -0.0000000000 0.0000000000 0.7934558391 -0.2414486698 -0.4706111558 -0.2063080636 0.0765721032 -1.6823551691 -0.5426069088 0.0000000000 0.0000000000 
346020.0000000000 -1132914.3740621964 6092527.9964640262 1504633.1251540077 0.1436807617 11.1654816136 0.5430643871 0.6490136611 -0.0508142752 0.4146806136 0.0000000000 1.6966441230 0.1160242690 0.2993865926 0.0266295930 0.0000000000 -1.3893903987 -2.0766442814 -0.2428569679 0.0000000000 0.0000000000 
346050.0000000000 -1132914.9812937113 6092529.8137997612 1504632.9872175928 0.0016450723 11.3140434823 -0.0612752584 0.6893976740 0.1702567401 0.8693521175 0.0000000000 1.3821785733 0.4227262781 -0.0404656469 0.6032192805 0.1910389431 -1.5254218574 -2.2549814292 -0.4917110692 0.0000000000 0.0000000000 
346080.0000000000 -1132915.0353493434 6092528.1929698428 1504631.4813332099 0.2099902186 11.3140434823 1.2843638101 1.0185864733 0.1549244465 -0.1191155440 -0.0000000000 0.1074679645 0.2711487396 0.0931502797 0.6744729608 0.3606753213 -0.5206833230 -2.6326845034 -0.7166006758 0.0000000000 0.0000000000 
346110.0000000000 -1132915.2389522002 6092528.4519378264 1504632.6294048680 0.0324966606 11.3140434823 -0.4187747595 0.8740053974 -0.0877495779 0.2829333815 -0.0000000000 -0.5156446662 0.5346594845 -0.2513191366 1.5628021570 0.5745145246 -0.0970576742 -1.5622565895 -0.8594235436 0.0000000000 0.0000000000 
346140.0000000000 -1132914.7027018396 6092527.9816845581 1504632.8278515257 0.0038757417 11.3140434823 1.4165345667 0.5760618431 0.7652706303 0.3248880302 0.0000000000 1.4935164591 -0.1328077357 -0.4176786601 -0.8476263649 0.5029659983 -1.3749403280 -2.0574830092 -0.3690945664 0.0000000000 0.0000000000 
346170.0000000000 -1132915.9697467936 6092528.1504574241 1504632.8402148059 0.0005482836 11.3140434823 0.2060010435 0.3010028606 -0.5387997603 0.0774302760 0.0000000000 3.3080659708 0.8733069863 0.4022460071 -1.8244290541 0.1760961272 -0.8939526387 -1.1514092256 -0.7206740424 0.0000000000 0.0000000000 
346200.0000000000 -1132914.8976099556 6092529.2337252982 1504632.9581852017 0.0004404276 11.3140434823 1.3649092829 0.1780109673 -0.1129444559 -0.3418667212 -0.0000000000 1.3904166481 0.6546548521 0.3167586532 -1.0559010655 0.2600712978 -0.3513710695 -1.7712023426 -0.4519350925 0.0000000000 0.0000000000 
346230.0000000000 -1132915.8761995337 6092530.8113320339 1504632.4104218897 0.0501517398 11.3140434823 1.4145622280 1.1339882330 -0.7614577800 -0.2091623951 0.0000000000 0.7147472200 0.1035720150 -0.7586992197 -0.9297108785 0.4714737449 0.7631466319 -1.2799155953 -0.4238403945 0.0000000000 0.0000000000 
346260.0000000000 -1132917.2010969361 6092529.2687625438 1504631.3782742301 0.8091936673 11.0041300577 0.0000000000 0.8858207371 0.5967961912 0.3777176541 0.0000000000 0.0000000000 1.1596646071 -0.0398000333 0.1845396652 -0.1299713700 -0.1112246396 -1.2528618547 -1.6707172097 0.0000000000 0.0000000000 
346290.0000000000 -1132917.2525232227 6092531.5312634083 1504632.2765718410 0.4080801258 11.3140434823 0.1467430485 1.6832405356 -1.6167564678 0.2471865873 0.0000000000 1.7281597632 0.2530465103 -0.7655144848 -0.9775836245 0.0389369778 0.8565842026 -0.5574724847 -0.5946824363 0.0000000000 0.0000000000 
346320.0000000000 -1132914.9912669684 6092527.8293254757 1504632.4805482449 0.0092352566 11.3140434823 0.6443796980 1.6454746982 -0.5183196019 0.0903284686 0.0000000000 0.7572418541 0.0359509541 -0.3264359707 -0.0824093977 -0.0017573600 0.1078910335 -1.3364034656 -0.8469470104 0.0000000000 0.0000000000 
346350.0000000000 -1132915.9933028263 6092528.3291402832 1504632.5318393982 0.7215501071 11.3140434823 0.4803639056 2.0610361560 0.3812533045 -0.0897326834 -0.0000000000 0.5165824065 1.0025765363 -0.1891213486 -0.8247627176 -0.1915774961 0.5864240223 -0.8936057414 -2.6542163651 0.0000000000 0.0000000000 
346380.0000000000 -1132914.9508959381 6092525.3817862375 1504632.0156884077 0.0056053391 11.0041300577 0.0000000000 1.6705393671 1.4580209341 0.5415018879 0.0000000000 0.0000000000 -0.5492146825 0.1825686385 1.3708558059 -0.3400414895 -1.8243113000 -1.4980845378 -1.3347118969 0.0000000000 0.0000000000 
346410.0000000000 -1132915.4450065126 6092529.2175803520 1504632.3201665927 0.1237251387 11.3140434823 0.8475300201 2.1095898036 -0.3773182839 0.3024718130 0.0000000000 -0.0507909478 0.3030626789 -0.9280277834 -0.2326782422 -0.2023046665 0.8967609753 -1.1341421574 -1.3238709817 0.0000000000 0.0000000000 
346440.0000000000 -1132915.3291067586 6092526.3723609792 1504632.0782427001 0.0373550806 11.3140434823 0.7517878662 2.0870459858 -0.1316572769 0.3761469652 -0.0000000000 1.7231504514 -0.2893348890 -0.7236047301 -0.9781622666 -0.0540420835 -0.4038759349 -1.1101209239 -1.0925599296 0.0000000000 0.0000000000 
346470.0000000000 -1132916.7912335785 6092528.6319462508 1504631.4380598646 1.3989121720 11.1654816136 1.1311128030 2.3425351820 -1.1779927906 0.0582319580 -0.0000000000 -0.9704665304 0.0000000000 -1.8843572867 -0.3195941583 0.4050917576 2.4187479835 -0.6205451661 -0.9629201190 0.0000000000 0.0000000000 
346500.0000000000 -1132915.6614827637 6092527.7974849613 1504632.7713864180 0.0008858191 11.3140434823 1.2017150767 2.0739895835 0.1734884288 -0.1791817989 0.0000000000 0.2385509522 -1.0774962235 -0.9951635707 -0.5981998186 0.3334488467 0.2825856654 -0.4689303306 -0.9009749752 0.0000000000 0.0000000000 
346530.0000000000 -1132915.1359016909 6092526.5531174196 1504632.3238812219 0.0518125967 11.3140434823 -0.2319691305 2.7681331612 0.0914947102 -0.2245085187 -0.0000000000 1.0579566562 -0.1149597128 -0.7590970345 -0.7379243153 0.4815510469 0.5273899592 0.0154560148 -2.5818813658 0.0000000000 0.0000000000 
346560.0000000000 -1132916.3597984379 6092528.7621359099 1504632.1790210474 0.2738672302 11.3140434823 1.0746830913 3.3993222687 -0.4126537264 -0.1984042221 0.0000000000 -0.1463904571 -0.3315143479 -0.5875834542 0.6726135218 -0.0797239317 0.6320640491 -1.8574257560 -1.9515846164 0.0000000000 0.0000000000 
346590.0000000000 -1132915.6768174425 6092525.7273815526 1504632.5452156400 0.0035174127 11.3140434823 -0.4904730763 3.3076467165 -0.8282709256 -0.5233257640 -0.0000000000 0.5147592356 -1.0837126793 0.0116963598 0.6960374959 -0.3880345776 0.4987890939 0.2599433256 -1.6792348773 0.0000000000 0.0000000000 
346620.0000000000 -1132916.3172125537 6092527.8121914016 1504632.6628538526 0.4243448646 11.3140434823 -0.3666974281 4.1644703784 -1.7331397353 -0.1431794598 0.0000000000 2.7880685653 -0.3142715071 -0.2152604187 0.0388438425 -0.0478050997 0.0066779281 -1.4899536337 -2.1216522569 0.0000000000 0.0000000000 
346650.0000000000 -1132915.8419494620 6092526.2656645998 1504632.0712249326 0.1100342870 11.3140434823 1.4497320365 3.5416755608 0.3070427970 -0.0029542589 0.0000000000 0.3558398344 -0.5267347087 -0.8156887702 -0.6515782590 -0.6747076209 0.3947286777 -1.0205125014 -2.2094458017 0.0000000000 0.0000000000 
346680.0000000000 -1132915.7007969166 6092527.8481167713 1504632.2540730108 0.0879154090 11.3140434823 1.9289218563 4.3795391199 -1.6932595878 -0.4697889982 0.0000000000 0.4268191097 -0.5550705913 -1.3460796034 -1.0032322861 -0.3480950659 2.2640201537 -1.1315051209 -1.8122812845 0.0000000000 0.0000000000 
346710.0000000000 -1132916.4679540412 6092529.6628551623 1504631.8413743551 1.2306809590 11.3140434823 1.1326181110 4.7971237056 -0.7225659248 0.1209336096 0.0000000000 0.2906173044 -0.4430379752 -1.4209257294 0.2001746663 -0.2872384382 1.0730574493 -1.8000688302 -2.5480799038 0.0000000000 0.0000000000 
346740.0000000000 -1132915.7188484743 6092525.5152164632 1504632.3068315696 0.0021457803 11.3140434823 0.7403351374 4.4494721107 0.5436070599 0.8452395910 0.0000000000 3.0265996042 -0.8972455415 -1.1468447927 -0.9606880522 -0.6139070258 -1.7060693418 -1.7882185747 -2.3983648426 0.0000000000 0.0000000000 
346770.0000000000 -1132915.9124479801 6092525.5065969396 1504631.1167565279 1.1171024962 11.1654816136 2.0654526063 3.9672232114 0.6527070288 0.3639295415 0.0000000000 0.0000000000 -0.0927743519 -1.0970834291 -0.3023523558 -0.8530584132 0.1586421826 -2.2673778867 -2.5421523324 0.0000000000 0.0000000000 
346800.0000000000 -1132914.3296813653 6092525.0627912562 1504632.2266129456 0.0006204123 11.3140434823 0.5633740958 4.7514210348 0.0692527998 0.9683096374 0.0000000000 2.3900564780 -1.0822325867 -1.2544368265 -0.1577614290 -0.9627036004 -1.4201386486 -1.7769614959 -1.9819663674 0.0000000000 0.0000000000 
346830.0000000000 -1132914.9844618987 6092525.4661442172 1504632.0008708569 0.4223221490 11.3140434823 0.9751449393 4.5989572770 -0.3450161251 0.3996183133 0.0000000000 1.1594693261 -1.1562577725 -1.0412089830 0.7139354198 -0.5626844653 -0.6492359971 -2.2161721718 -1.7388094405 0.0000000000 0.0000000000 
346860.0000000000 -1132915.7614795233 6092526.4119715327 1504632.0978813590 0.0520574569 11.3140434823 0.9883690672 4.9742238747 -1.1928837739 0.6324318576 0.0000000000 0.1268152469 -0.4413407514 -1.9673291493 0.2031250328 -0.8328365276 1.3797803850 -1.4878605972 -1.9253628319 0.0000000000 0.0000000000 
346890.0000000000 -1132915.9682622957 6092527.4595090551 1504631.5328630114 0.0836464760 11.3140434823 -0.0525598837 5.3289064791 -0.7773889005 0.6324986861 -0.0000000000 1.6983917051 -0.7276156585 -1.1486572884 0.5429436744 -1.0950844256 -0.2988492916 -1.4172909094 -2.3558311567 0.0000000000 0.0000000000 
346920.0000000000 -1132915.9814236180 6092526.0628654882 1504631.7318355665 0.0914184840 11.3140434823 1.4668516416 5.7394771395 -1.8975031351 0.1294881558 -0.0000000000 1.1224975192 -0.8808526310 -2.2110866300 -1.2700119062 -0.8343674032 2.1580311577 -0.7275018801 -2.0113269029 0.0000000000 0.0000000000 
346950.0000000000 -1132915.1825343207 6092526.3836141247 1504631.6015363662 0.1505625826 11.3140434823 1.1585609228 5.7722997840 -1.0781905002 0.1613268726 0.0000000000 0.4114927477 -0.7288468949 -1.2560845313 0.4617690055 -1.3768408788 0.9453727327 -1.6455547273 -2.4032316379 0.0000000000 0.0000000000 
346980.0000000000 -1132914.7645346874 6092524.4154980993 1504631.5594328230 0.0101220641 11.3140434823 0.0646962537 5.9841324440 -0.6794303727 0.6239833358 -0.0000000000 3.0887031189 -1.0149522158 -1.1424685537 -0.1788601555 -1.3240101918 -1.0419136617 -1.4656818590 -2.5556638284 0.0000000000 0.0000000000 
347010.0000000000 -1132915.0133290261 6092524.3622884713 1504630.4285341620 0.0142749252 11.0041300577 0.0000000000 5.6915912683 -0.6431602999 0.6462120656 0.0000000000 0.0000000000 -0.4056466892 -1.9234971551 1.1659829978 -0.7471479498 0.9006983993 -1.4044029534 -2.9079699277 0.0000000000 0.0000000000 
347040.0000000000 -1132915.4299304741 6092525.2627223851 1504631.8925178011 0.1205977308 11.3140434823 0.9980458048 6.8493891479 -0.8824633657 0.5374927086 0.0000000000 1.0882234645 -1.4028937024 -2.0045585135 0.8544343736 -1.0422287627 0.1186358973 -2.2029237231 -2.5473782778 0.0000000000 0.0000000000 
347070.0000000000 -1132916.5007777615 6092525.9326072680 1504631.3631511992 0.2316324088 11.1654816136 1.7463289492 6.6845004667 -1.0213501385 0.4100409283 -0.0000000000 3.0070691764 -0.6425007900 -1.8405575423 -1.3084553003 -1.0709755776 0.0000000000 -2.5189007678 -2.8580157703 0.0000000000 0.0000000000 
347100.0000000000 -1132914.6420963383 6092523.7875577928 1504631.7290244752 0.0292712382 11.1654816136 0.8069454678 6.6477974182 -0.7190083785 0.0655227368 0.0000000000 1.6171539396 -1.0879164942 -1.3023142104 0.3941826318 -1.1819787956 0.0000000000 -1.8174283809 -3.0172719810 0.0000000000 0.0000000000 
347130.0000000000 -1132915.4105331348 6092523.2603793256 1504631.8823856490 0.0346496008 11.1654816136 1.4496356516 6.9339673053 -0.3526990698 0.2830760641 -0.0000000000 1.8336184184 -1.5903191632 -1.9814296833 -0.6379140648 -1.4293840605 0.0000000000 -1.2862760243 -2.8356005233 0.0000000000 0.0000000000 
347160.0000000000 -1132916.9340480270 6092526.0166651458 1504631.4422249887 0.0957441855 11.1654816136 0.9310746675 7.1393086554 -0.8515751711 0.1235788682 -0.0000000000 2.6018726257 -1.3007845956 -1.7905693572 -0.6007959411 -1.1147888224 0.0000000000 -1.5025952945 -3.0812524408 0.0000000000 0.0000000000 
347190.0000000000 -1132915.5802536309 6092524.5999715123 1504632.0968829787 0.1421512305 11.1654816136 0.6508178665 7.7518599956 -1.6489162860 0.3600928037 -0.0000000000 1.2495832419 -1.2419589772 -1.5751946641 1.8739902461 -1.5924795503 0.0000000000 -2.8297011614 -2.5602511865 0.0000000000 0.0000000000 
347220.0000000000 -1132915.0014620395 6092522.6973268744 1504631.7362414058 0.0073755315 11.1654816136 1.9198493307 7.7365334418 -1.0086303759 -0.3875457953 0.0000000000 1.6494929396 -1.5874088850 -1.1446873502 0.4050646827 -1.6998572065 0.0000000000 -2.5001717564 -2.9529134800 0.0000000000 0.0000000000 
347250.0000000000 -1132915.0703204933 6092525.4760581236 1504632.1634301392 0.0043135456 11.1654816136 0.9138830446 8.4425074822 -0.9962872165 0.0725879195 -0.0000000000 1.8088814609 -1.6684581250 -1.7403889961 0.6050991338 -2.0217476836 0.0000000000 -1.6620629264 -3.2795031369 0.0000000000 0.0000000000 
347280.0000000000 -1132915.2945313407 6092523.2347614188 1504631.9456327145 0.0290499184 11.1654816136 1.0590452659 8.0850314655 -1.7129152865 -0.9061723751 -0.0000000000 2.5972091106 -1.9386937217 -0.7377211544 0.5284141965 -1.4273862727 0.0000000000 -1.9532301264 -2.9551678703 0.0000000000 0.0000000000 
347310.0000000000 -1132914.7501996115 6092525.0428011334 1504631.8440735906 0.0138753012 11.1654816136 1.6378175280 8.3169481392 -1.5672655382 -0.4766515567 -0.0000000000 1.8490168417 -2.0130347949 -1.4764838528 1.0730801730 -1.1784475524 0.0000000000 -2.9268230648 -2.7153289320 0.0000000000 0.0000000000 
347340.0000000000 -1132916.2985035076 6092524.8835694324 1504630.8383868681 0.2419571443 11.1654816136 1.7053922307 8.6191661962 -1.4237469611 -0.4268010489 -0.0000000000 2.9566346311 -1.3116027516 -1.5274716023 -0.2160854410 -1.3862327450 0.0000000000 -2.8256989184 -3.4792588557 0.0000000000 0.0000000000 
347370.0000000000 -1132917.9139956436 6092524.5402847230 1504632.1129853169 1.0317864384 10.8275661707 0.7664482337 8.7720044304 -1.7951950034 0.0000000000 0.0000000000 2.6919568744 -1.7482867360 -2.1746392791 0.7132084741 -1.1067868482 0.0000000000 -2.4978587101 -2.9367444874 0.0000000000 0.0000000000 
347400.0000000000 -1132914.8753250376 6092523.3324943259 1504631.2708047468 0.0020183032 11.1654816136 0.5527645794 9.4588948485 -1.9636268429 -0.4919492851 -0.0000000000 2.1171726938 -1.9720104250 -1.6881789905 2.0931723839 -0.9800907037 0.0000000000 -3.0961194288 -3.3838215236 0.0000000000 0.0000000000 
347430.0000000000 -1132914.8670598890 6092523.4548310554 1504630.2748597499 0.0011274704 11.1654816136 -0.2049172283 9.5110136302 -2.2644376824 0.0329874524 0.0000000000 2.9347013395 -1.5404754859 -1.8709729169 1.1887597855 -2.1357967517 0.0000000000 -1.7735571409 -3.1137733990 0.0000000000 0.0000000000 
347460.0000000000 -1132914.1011307524 6092524.7217864599 1504631.3221473154 0.0867190870 11.1654816136 1.1135086527 9.5781267099 -1.6516488476 -0.5681480491 0.0000000000 1.9612747286 -2.4935838935 -1.6687131384 1.2375296739 -2.1860498520 0.0000000000 -1.8300728450 -2.9332088622 0.0000000000 0.0000000000 
347490.0000000000 -1132916.4119221582 6092525.5222792290 1504631.8018671870 1.0201191888 11.1654816136 0.5191238303 9.7772526547 -1.2081903554 -0.0472404814 0.0000000000 2.0846140605 -1.6485872235 -2.4876840537 1.4644129228 -1.1733008147 0.0000000000 -2.6752915611 -4.0021512016 0.0000000000 0.0000000000 
347520.0000000000 -1132916.1335328340 6092523.5806431258 1504630.3149814161 1.7913333455 11.1654816136 -0.3510548720 9.2938600015 -1.6278581068 0.2682448761 0.0000000000 2.3724610897 -1.4803275936 -2.5064854879 1.4274187377 -1.5583023754 0.0000000000 -1.8156935781 -3.3659068298 0.0000000000 0.0000000000 
347550.0000000000 -1132914.8300528473 6092524.1994861476 1504631.3718184216 0.1433004102 11.1654816136 1.2194483164 10.5677263301 -2.3532759760 -0.6616470062 -0.0000000000 2.5609738376 -1.9901041582 -1.7493116494 1.6960698933 -1.8998522353 0.0000000000 -3.3490997294 -3.3089813190 0.0000000000 0.0000000000 
347580.0000000000 -1132915.7651612260 6092525.4636385599 1504630.4507916223 1.1912453390 11.1654816136 1.5415069689 10.5871842064 -1.4833769432 0.1076617154 -0.0000000000 1.7012292248 -1.8559098164 -2.7377842110 1.3901375260 -2.4387325724 0.0000000000 -2.9268827460 -3.3575690532 0.0000000000 0.0000000000 
347610.0000000000 -1132914.7115181233 6092523.3082704647 1504630.6532738693 0.9469845808 11.1654816136 0.6588583741 10.8968702098 -1.9002106679 0.0026149457 0.0000000000 1.3366760038 -2.1873217609 -2.6488190762 2.7378355827 -2.2555119056 0.0000000000 -2.8987748444 -3.2239145299 0.0000000000 0.0000000000 
347640.0000000000 -1132915.0782583584 6092523.9649987202 1504630.9742786866 0.0304836758 11.1654816136 0.9059096886 11.3144076783 -2.0789285290 -0.5280590244 -0.0000000000 2.1778450556 -2.9279966203 -2.5656085783 1.9727141990 -2.1361814378 0.0000000000 -2.3370755458 -3.1350562680 0.0000000000 0.0000000000 
347670.0000000000 -1132915.1464403230 6092524.6861799695 1504631.3139784716 0.0254092607 11.1654816136 2.1367803421 11.5577517970 -2.2915371981 -0.8274799825 -0.0000000000 2.7489424388 -2.5888203874 -2.3308748456 1.1477647960 -2.1395456346 0.0000000000 -3.4525069674 -3.2031421746 0.0000000000 0.0000000000 
347700.0000000000 -1132915.4193638854 6092525.2453925116 1504630.9245212954 0.3468256730 11.1654816136 0.5374783456 10.9213870414 -2.1475180064 -0.5683738927 0.0000000000 2.7327681166 -2.5732803255 -2.4293799281 1.4337218562 -2.1607653071 0.0000000000 -1.8852954363 -3.1099228324 0.0000000000 0.0000000000 
347730.0000000000 -1132914.7186171005 6092524.2341948692 1504630.6635112744 1.4730161252 11.1654816136 0.6218509001 11.9063368419 -2.2569147243 -0.6960442435 -0.0000000000 1.6819253062 -3.1678463453 -2.5961244558 3.0589394770 -2.2048900079 0.0000000000 -2.5799765698 -3.1576302848 0.0000000000 0.0000000000 
347760.0000000000 -1132915.6078653373 6092524.7515679365 1504631.0523220354 0.6048473446 11.1654816136 0.6881785924 12.2606001604 -2.4316342916 -0.9532305228 -0.0000000000 2.3459087678 -3.0438253834 -2.6508533410 2.9877290724 -1.3205046089 0.0000000000 -3.4731797410 -3.6497297635 0.0000000000 0.0000000000 
347790.0000000000 -1132915.1381928581 6092522.9277015291 1504630.5481787059 0.5201889745 11.1654816136 2.0393645092 12.1935695224 -0.8149932690 -0.5561218430 0.0000000000 0.6945117699 -2.2995604828 -2.8133123412 2.3186135510 -3.0121036922 0.0000000000 -3.0281082701 -4.3667765481 0.0000000000 0.0000000000 
347820.0000000000 -1132914.6478940784 6092521.5408349326 1504630.7439273668 0.1487935507 11.1654816136 2.1279547901 12.7951974367 -1.8173169822 -0.7881900493 0.0000000000 2.4248564962 -2.3926386299 -2.9115034604 1.4278136553 -2.6065383159 0.0000000000 -3.4848418929 -4.0677796735 0.0000000000 0.0000000000 
347850.0000000000 -1132915.7000896309 6092523.2760709636 1504631.1536258149 0.1140800894 11.1654816136 -0.1215642955 12.3762996180 -1.9843500780 -0.2125704769 -0.0000000000 3.5674312241 -2.4782968782 -3.8315590205 1.2959112638 -1.5256463733 0.0000000000 -2.0897972062 -4.0550616483 0.0000000000 0.0000000000 
347880.0000000000 -1132914.9419974394 6092521.1454380555 1504630.4918918598 0.2671782426 11.1654816136 1.1176929384 12.6673028938 -1.1339171684 -0.8768700186 -0.0000000000 1.2341226136 -2.9543315720 -3.0288035635 2.7670318033 -2.4246657118 0.0000000000 -2.5009577380 -4.3775569245 0.0000000000 0.0000000000 
347910.0000000000 -1132915.8563148088 6092522.9682908673 1504630.9628413809 0.2594090134 11.1654816136 0.3769500495 13.9491301574 -1.6204178379 -0.4168411381 0.0000000000 3.0754788487 -2.3578380190 -4.0878001543 1.9985390446 -1.7882370344 0.0000000000 -3.0537915557 -5.1988219773 0.0000000000 0.0000000000 
347940.0000000000 -1132915.7101028950 6092523.9146001218 1504630.2780299387 0.1506264846 11.1654816136 0.7414056530 13.4023286551 -1.7540731698 -0.1965582320 -0.0000000000 3.5048230832 -3.0538460319 -4.6242405474 0.8124848352 -1.9608413152 0.0000000000 -1.9980339327 -3.9566354752 0.0000000000 0.0000000000 
347970.0000000000 -1132915.0985445403 6092524.0033026841 1504629.8926785551 0.0733333723 11.1654816136 -0.5905912962 14.2041563680 -2.9296111472 -0.2994862380 0.0000000000 3.2673365525 -1.6754093233 -3.5341211482 2.9912621645 -2.9559651649 0.0000000000 -3.0860540699 -4.4277527516 0.0000000000 0.0000000000 
348000.0000000000 -1132916.1294024780 6092530.6989624770 1504632.4338685579 0.0112620001 11.1654816136 0.9878826878 0.4222034332 -0.2340049140 0.8879819681 0.0000000000 0.3118956692 0.5980177890 -1.2770358680 -0.6145778529 0.5062533880 0.0000000000 -1.7580778313 0.2411582736 0.0000000000 0.0000000000 
348030.0000000000 -1132915.0371762065 6092530.8668994606 1504632.5249121373 0.0014513325 11.1654816136 -0.1457550987 0.4934536942 -0.1319472174 1.0117263037 0.0000000000 -0.9679543051 0.6266726922 -1.1953673871 1.6265084158 0.8542680568 0.0000000000 -2.1411981280 -0.1533824478 0.0000000000 0.0000000000 
348060.0000000000 -1132915.0813721532 6092529.5975156007 1504632.7542045056 0.1010976991 11.1654816136 0.2682636605 0.0686537807 -0.1732495948 1.3061557719 -0.0000000000 -0.6125650987 0.6561345009 -1.5993379167 0.8001051010 1.1313531942 0.0000000000 -2.2442841629 0.3251073319 0.0000000000 0.0000000000 
348090.0000000000 -1132916.1559973077 6092531.9683174286 1504633.1724058858 0.3310376280 11.1654816136 -0.4211136322 0.2608366177 -1.0892845709 0.0302503776 -0.0000000000 0.3184605286 0.6509338435 0.2776755049 1.2812790308 0.8547787470 0.0000000000 -2.0520285276 0.0301418929 0.0000000000 0.0000000000 
348120.0000000000 -1132915.3927491205 6092530.5293744896 1504633.3957558931 0.1937281681 11.1654816136 0.2059074372 0.5416207580 -0.3205707892 0.4399164744 0.0000000000 1.2181977496 0.3321359986 -0.9643496201 -0.8396214915 1.0407730710 0.0000000000 -1.1689532385 -0.2252770812 0.0000000000 0.0000000000 
