time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
345600.0000000000 -1132915.2862462956 6092527.3932772651 1504632.5729394911 0.0148655629 11.3140434823 0.8679695796 0.4174286801 0.9725727824 1.4472977975 -1.2432138769 0.0074295219 -0.4441476207 0.0078704878 0.0610561482 0.5537652472 -0.0000000000 -2.1133927351 -0.5535788112 0.0000000000 0.0000000000 
345630.0000000000 -1132915.6161494066 6092528.7487466456 1504633.7213064039 0.0163013063 11.3140434823 0.7433792700 0.0772128871 0.4777984353 0.8887685992 -0.7090863976 0.3184845953 -0.0542108098 -0.3498873254 -0.2871970251 0.6409826302 0.0000000000 -1.5446005524 -0.1967511357 0.0000000000 0.0000000000 
345660.0000000000 -1132915.6301725549 6092528.8680697232 1504632.7097189701 0.7170017855 11.3140434823 0.3609652227 0.1899851530 -0.0657112980 0.1378791641 -0.4967662583 1.2274767747 0.2975198331 0.2413438760 -0.6684053848 0.6908913746 -0.0000000000 -1.1428539008 -0.6621145050 0.0000000000 0.0000000000 
345690.0000000000 -1132914.1142577720 6092527.8368218523 1504632.7727215039 0.0609839596 11.1654816136 0.2895275184 0.9900936728 -0.8971678596 1.4967082728 -0.5001753014 0.0000000000 -0.1837729203 -0.2020153609 1.5613409924 -0.2763001294 0.0000000000 -2.4632257303 0.3241971666 0.0000000000 0.0000000000 
345720.0000000000 -1132914.2974539343 6092526.9563512579 1504634.5101514407 0.0661501850 11.3140434823 0.1976354228 0.7284143109 -0.4500906219 1.2607835238 -1.5895434132 2.8316861437 -0.5019420542 0.9487873439 -1.1189858816 0.7072407002 -0.0000000000 -1.8578808909 -0.8701184927 0.0000000000 0.0000000000 
345750.0000000000 -1132915.4851597471 6092529.5475747241 1504633.0838283200 1.5883336457 11.3140434823 -0.2244191143 1.0540645359 -0.5387336109 1.1533819924 -0.2296967064 1.2818860924 0.3403627063 -0.5836604429 -0.2932573725 -0.0445810949 0.0000000000 -1.0512037584 -0.6951789392 0.0000000000 0.0000000000 
345780.0000000000 -1132914.8238495996 6092528.8183329543 1504632.7867409296 0.0495177360 11.1654816136 0.7556664522 0.7437422067 0.6919254012 0.0491585737 -0.2251602047 -2.0246225517 -0.1858133263 0.3164978983 1.9883129529 0.0000000000 0.0000000000 -1.8005061243 -0.4304442046 0.0000000000 0.0000000000 
345810.0000000000 -1132914.7318088887 6092528.5374202821 1504633.7879303349 0.5072856553 11.3140434823 -0.5850665992 0.5952055715 1.2886351133 1.2194659722 -0.9404154148 -0.4044708643 0.3161593121 0.3851155481 0.5160035723 0.2256594595 0.0000000000 -1.0070944394 -1.6368909841 0.0000000000 0.0000000000 
345840.0000000000 -1132914.9736079935 6092529.5230352860 1504633.0560016430 0.2047970816 11.3140434823 -0.4544908401 1.0617994085 -1.0605435158 0.2740824484 -0.7474926321 1.7749672683 0.2596306497 1.1899989715 0.4935134052 0.4588325115 -0.0000000000 -1.8524046602 -1.0826075923 0.0000000000 0.0000000000 
345870.0000000000 -1132915.6224985146 6092531.3297795225 1504632.6296070390 0.3300054084 11.3140434823 1.1460676837 0.7984493513 -0.8384198366 -0.3926096298 0.1459470181 0.3539680049 0.9736439852 0.5105563837 0.7094935809 -0.0647998356 0.0000000000 -2.6725163004 -0.5325628052 0.0000000000 0.0000000000 
345900.0000000000 -1132914.9618935857 6092528.8056384912 1504633.4653650264 0.0078966191 11.3140434823 -0.2915586224 0.6052919106 -0.3241420833 0.6626610812 -0.7481497177 0.6051060754 -0.1103910732 0.6150968883 0.6684484820 0.3098845634 -0.0000000000 -1.3515413279 -0.4950668116 0.0000000000 0.0000000000 
345930.0000000000 -1132915.5189645216 6092529.4844253780 1504633.5140314728 0.1799372715 11.3140434823 -0.1706120216 0.8034237212 -0.4704863273 0.2273059276 -0.5921658812 1.3459293149 0.1955170889 0.8810673779 -0.0452178701 0.1969871806 0.0000000000 -1.1917131385 -0.9728074686 0.0000000000 0.0000000000 
345960.0000000000 -1132914.5395307313 6092528.4396625841 1504633.3455047007 0.0317232493 11.3140434823 0.5532117845 0.8655366067 0.3747973741 0.5636627355 -0.2605024966 -0.9662303689 -0.2581612784 -0.5413401802 1.1392748484 0.3989703330 0.0000000000 -1.5894356801 -0.3308589929 0.0000000000 0.0000000000 
345990.0000000000 -1132914.3246182778 6092527.7983968165 1504632.9687536950 0.0062635084 11.1654816136 1.3483516849 0.3264941923 0.4185170566 0.2963581612 -0.0803617941 0.0000000000 0.7144162125 -0.1725568529 -0.4320671762 -0.1874312566 0.0000000000 -1.7276587680 -0.5349279578 0.0000000000 0.0000000000 
346020.0000000000 -1132915.4081705967 6092529.4740956407 1504633.0290749988 0.6133084508 11.1654816136 0.7497001637 0.8037200256 -0.7932058506 0.0899769316 0.0400247303 1.0496007246 0.5794762387 -0.0510752597 -0.1886126584 0.0000000000 0.0000000000 -1.7308753337 -0.3811157349 0.0000000000 0.0000000000 
346050.0000000000 -1132915.5001794565 6092530.3075633580 1504633.2100768494 0.4222969474 11.3140434823 0.0723173273 0.7441347160 -0.3753580602 0.9618817085 -0.5665234901 0.8501714584 0.5674818235 -0.0139787066 0.3302856799 0.3399630877 0.0000000000 -2.0793391325 -0.6617951874 0.0000000000 0.0000000000 
346080.0000000000 -1132914.6221356019 6092527.2860905258 1504631.8620342405 0.0003706210 11.3140434823 1.2363224992 0.9282290695 0.2268788922 0.3395268324 -0.7842828558 0.1008859840 -0.0290650633 0.4892480607 0.5481922845 0.5709493545 0.0000000000 -2.7706174380 -0.7925364099 0.0000000000 0.0000000000 
346110.0000000000 -1132915.0362286386 6092528.0548105417 1504632.7648241895 0.0015441299 11.3140434823 -0.4480805634 0.8351889005 -0.0193817629 0.4604501120 -0.2732190647 -0.4794838668 0.4044324388 -0.0946756741 1.5320965058 0.6460326254 0.0000000000 -1.6300312418 -0.8769348889 0.0000000000 0.0000000000 
346140.0000000000 -1132915.3045041023 6092528.6774124764 1504632.9657345819 0.3963258753 11.3140434823 1.5539469489 0.6542575449 0.2168469272 0.3095855259 -0.3741144791 0.9693376577 0.0760901626 -0.4787071431 -1.0897274899 0.6099992677 0.0000000000 -1.8547863056 -0.5162616297 0.0000000000 0.0000000000 
346170.0000000000 -1132916.2769888083 6092528.4517819500 1504632.9740610390 0.1445989797 11.3140434823 0.2807796888 0.3382734456 -0.8582038638 0.1289365323 -0.3280364153 2.9913392014 0.9593202435 0.4186215245 -1.9873389154 0.2686411200 0.0000000000 -1.0478270058 -0.8180800025 0.0000000000 0.0000000000 
