time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
346590.0000000000 -1132915.8158166232 6092525.8424680522 1504632.4853039272 0.0162593989 11.3140434823 -0.3888863945 3.3314027387 -0.8600165283 -0.5417287688 0.0721904974 0.5424258559 -0.9880169047 -0.0240066711 0.7779855665 -0.3611864702 0.4007900306 0.0000000000 -1.6766608973 0.0000000000 0.0000000000 
346620.0000000000 -1132915.2077838329 6092526.5847100774 1504633.2486222743 0.5983590116 11.3140434823 -1.0323230847 4.0088945896 -1.4763918543 0.2752318068 -0.9449791728 2.6256032728 -1.0753627179 0.2582359182 -0.5365165015 -0.1235844450 0.8814325843 -0.0000000000 -2.1613712922 0.0000000000 0.0000000000 
346650.0000000000 -1132915.1973599233 6092525.6356137637 1504632.3812471193 0.2641115561 11.3140434823 1.0240810442 3.4453488297 0.4570720621 0.1701107620 -0.4538792397 0.2462559516 -0.9686570339 -0.5901054402 -1.0059071404 -0.7602274900 0.8774561544 -0.0000000000 -2.2263210389 0.0000000000 0.0000000000 
346680.0000000000 -1132915.0577728848 6092527.2799700722 1504632.5407432977 0.3134801523 11.3140434823 1.4759874137 4.2790221315 -1.5426839850 -0.3483907633 -0.3829676666 0.3064876542 -0.9956262355 -1.1574838962 -1.3710256411 -0.4644858122 2.7268984868 0.0000000000 -1.8246815950 0.0000000000 0.0000000000 
346710.0000000000 -1132914.8086781730 6092527.6190487789 1504632.7886415406 0.9551100901 11.3140434823 0.2376266973 4.6122333331 -0.3274414660 0.9567131345 -1.7027778310 0.0904326663 -1.5730404694 -0.5701649017 -0.6023175593 -0.3231216010 2.4417535904 -0.0000000000 -2.6116220404 0.0000000000 0.0000000000 
346740.0000000000 -1132915.2162747297 6092525.5368376831 1504632.3584666948 0.6634168507 11.3140434823 0.1657059547 4.3151203520 0.6601413347 0.5215423026 0.2741106606 2.8445485058 -1.2450415045 -1.2935880612 -1.3633509455 -0.9293383165 -1.4863997086 0.0000000000 -2.3814217249 0.0000000000 0.0000000000 
346770.0000000000 -1132914.1725814601 6092523.6482970314 1504632.1052692696 1.4120267380 11.1654816136 0.9775027852 3.7896615662 1.0243916534 1.0810235037 -1.5694988370 0.0000000000 -1.2891749694 -0.2962297162 -1.2920560693 -0.9820535687 1.4454582767 -0.0000000000 -2.5901258405 0.0000000000 0.0000000000 
346800.0000000000 -1132913.8077305558 6092525.0386761166 1504632.2928313510 0.6597224187 11.3140434823 -0.0119882823 4.6150513438 0.1919837623 0.6694403341 0.2357577553 2.2098248964 -1.4428340745 -1.3821570891 -0.5629175775 -1.2746217702 -1.1788199806 -0.0000000000 -1.9681622516 0.0000000000 0.0000000000 
346830.0000000000 -1132914.9449183729 6092526.5092746401 1504631.6118156745 0.8647465977 11.3140434823 0.4320567052 4.4342132045 -0.3448823366 -0.5972654461 1.3622808582 0.9450656071 -1.1977876067 -1.7350590962 0.4222768217 -1.0868395375 -0.9497980934 0.0000000000 -1.6889599922 0.0000000000 0.0000000000 
346860.0000000000 -1132915.0772546122 6092525.9541788790 1504632.3407938653 0.5089315628 11.3140434823 0.4375719394 4.8576602526 -1.0261228128 0.6352757750 -0.2339074621 -0.0272716026 -0.9075001026 -1.8593321761 -0.2197432635 -1.0450822190 1.8250998475 -0.0000000000 -1.9276721713 0.0000000000 0.0000000000 
346890.0000000000 -1132915.2455890994 6092526.8996588569 1504631.8171150384 0.4747465068 11.3140434823 -0.5974331283 5.2193983158 -0.5991425838 0.7087491773 -0.3485828985 1.5507179600 -1.2180072832 -0.9838180334 0.1162995421 -1.2857351887 0.1943999885 -0.0000000000 -2.3610166311 0.0000000000 0.0000000000 
346920.0000000000 -1132915.4592779882 6092525.5133403614 1504631.9924724882 0.1398946012 11.3140434823 1.1432970272 5.6862807683 -1.7660293374 0.3248681984 -0.4471722959 1.0441892747 -1.2319857009 -1.9936975515 -1.5414116306 -0.9039475287 2.5585473315 0.0000000000 -2.0201407479 0.0000000000 0.0000000000 
346950.0000000000 -1132914.2924089644 6092525.6466113096 1504631.9669002020 0.6505032537 11.3140434823 0.5112060021 5.6502368168 -0.8546142514 0.3046732083 -0.4989768002 0.2397399171 -1.3298528368 -1.0199394135 -0.0495969597 -1.5962742578 1.5664893477 -0.0000000000 -2.4097463819 0.0000000000 0.0000000000 
346980.0000000000 -1132914.2114191772 6092524.1719958065 1504631.7007474378 0.4705018423 11.3140434823 -0.4411758592 5.8701245192 -0.5423610751 0.5042321044 -0.0182759938 2.9404567035 -1.3921403714 -1.1436293958 -0.5493706348 -1.5679737251 -0.7221022212 0.0000000000 -2.5522999930 0.0000000000 0.0000000000 
347010.0000000000 -1132914.1793308002 6092524.3813258242 1504630.7446184161 0.5153437728 11.0041300577 0.0000000000 5.6287338828 -0.4695425051 0.3754438525 0.0173653062 0.0000000000 -0.9350425212 -1.9066228740 0.3940995690 -1.0857931511 1.1919217871 -0.0000000000 -2.8132095676 0.0000000000 0.0000000000 
347040.0000000000 -1132914.4065176726 6092524.5667825537 1504632.2464757401 1.1159881641 11.3140434823 0.1819871933 6.6874833529 -0.6216816047 0.5584246793 -0.3735394830 0.8627751326 -2.0934147411 -1.8376632307 0.2327775852 -1.3823435351 0.7846350651 0.0000000000 -2.5477408997 0.0000000000 0.0000000000 
347070.0000000000 -1132914.8093647298 6092524.4954985548 1504631.7156945439 1.6024158532 11.1654816136 0.6868760114 6.4270788152 -0.3523105665 0.5396780582 -0.3718016055 3.0959387195 -1.6417355064 -1.5528077266 -1.9115719070 -1.5989881034 0.0000000000 0.0000000000 -2.7743998706 0.0000000000 0.0000000000 
347100.0000000000 -1132914.2024066001 6092523.9251179136 1504631.6551746863 0.6538442816 11.1654816136 0.2614377762 6.4773274734 -0.5847150966 -0.3957145530 0.5540544683 1.4861345484 -1.3786696987 -1.5719002874 0.0640787948 -1.5644622734 0.0000000000 -0.0000000000 -2.9974998642 0.0000000000 0.0000000000 
347130.0000000000 -1132914.6363815351 6092522.6610943396 1504632.0211421752 0.4020452533 11.1654816136 0.9353443598 6.8058334060 -0.0495643437 0.2869697235 -0.0981899303 1.8575556118 -2.0493683206 -1.8902679160 -0.9322632653 -1.7058082267 0.0000000000 -0.0000000000 -2.7969963334 0.0000000000 0.0000000000 
347160.0000000000 -1132915.8918952050 6092525.1104413057 1504631.6591104527 0.5759285741 11.1654816136 0.2928104430 6.9894111684 -0.4344948734 0.2276606891 -0.2638379250 2.6648719813 -1.9109998877 -1.6003989086 -0.9621733320 -1.4436834548 0.0000000000 -0.0000000000 -3.0279338388 0.0000000000 0.0000000000 
347190.0000000000 -1132913.9240945827 6092523.3503778465 1504632.3742968892 1.9262180537 11.1654816136 -0.4633312098 7.4727570805 -0.9999861930 0.3373413988 -0.1701605120 1.2928635780 -2.2221641335 -1.4062931772 1.2366522408 -2.2145090507 0.0000000000 -0.0000000000 -2.4772191435 0.0000000000 0.0000000000 
347220.0000000000 -1132914.1585042595 6092522.5127595440 1504631.7225620435 1.3071749282 11.1654816136 1.1114281155 7.4884328602 -0.7152196248 -0.8548873582 0.5236343142 1.5346019414 -2.1164709525 -1.3782428093 -0.0717998283 -2.2407110702 0.0000000000 -0.0000000000 -2.9183934146 0.0000000000 0.0000000000 
347250.0000000000 -1132914.3263894848 6092525.0795299504 1504632.2276234501 0.6151454993 11.1654816136 0.3263185932 8.2776749544 -0.7174244931 -0.1055070079 0.1489481566 1.7789572510 -2.1186329525 -1.7839940255 0.2644003667 -2.3888642441 0.0000000000 -0.0000000000 -3.2453528709 0.0000000000 0.0000000000 
347280.0000000000 -1132914.7825956848 6092523.3004280329 1504631.8704738561 0.7627723643 11.1654816136 0.4721302900 7.8852164407 -1.5499633872 -1.3790014893 0.5768614699 2.4735007105 -2.2727900305 -1.0139911650 0.1795784159 -1.8503251949 0.0000000000 -0.0000000000 -2.9403152500 0.0000000000 0.0000000000 
347310.0000000000 -1132913.7764858420 6092524.8324380098 1504631.8123736710 1.7845571524 11.1654816136 0.7028172382 8.0175915829 -1.2283375340 -1.0358386872 0.6403251641 1.7164476370 -2.6238407164 -1.7655589574 0.5244712055 -1.8230697300 0.0000000000 0.0000000000 -2.6805157429 0.0000000000 0.0000000000 
347340.0000000000 -1132914.4709565856 6092523.3791102674 1504631.1646300636 1.9797133059 11.1654816136 0.5549534436 8.3499911405 -0.6881349905 -0.3180830668 -0.3746179926 3.0482649346 -2.3720020084 -1.2594745685 -0.8672551716 -2.0501428920 0.0000000000 0.0000000000 -3.3815233090 0.0000000000 0.0000000000 
347370.0000000000 -1132914.8903486682 6092523.3082890715 1504631.8341064558 1.4025512748 10.8275661707 -0.2002288560 8.5220547743 -1.2742247824 0.0000000000 0.0000000000 2.6803719193 -2.4710049533 -2.2349035429 0.1730263299 -1.7255723465 0.0000000000 0.0000000000 -2.8381205509 0.0000000000 0.0000000000 
347400.0000000000 -1132913.5861589573 6092522.7198496852 1504631.3305075711 2.0924156934 11.1654816136 -0.5011044552 9.1419397127 -1.4839578358 -0.8958627013 0.3966487439 2.0458028891 -2.7528121762 -1.8414682568 1.4844211431 -1.6878817989 0.0000000000 0.0000000000 -3.3315039200 0.0000000000 0.0000000000 
347430.0000000000 -1132914.1151345449 6092523.0825927919 1504630.3120778734 0.6892231070 11.1654816136 -0.8107983188 9.3289155251 -1.9829865596 -0.1887933698 0.2134414604 2.8980602890 -1.9940871154 -1.9519413951 0.8395699534 -2.5450448719 0.0000000000 -0.0000000000 -3.0832680290 0.0000000000 0.0000000000 
347460.0000000000 -1132912.9504641769 6092523.7966352822 1504631.5083485844 0.8205135019 11.1654816136 0.3839301959 9.4069829565 -1.1859093037 -0.5197663063 -0.2127952086 2.0151150016 -3.1561247487 -1.5200655512 0.8248848109 -2.6339486485 0.0000000000 0.0000000000 -2.8703129019 0.0000000000 0.0000000000 
347490.0000000000 -1132913.9015741835 6092522.9835283654 1504632.4009414618 2.0527270523 11.1654816136 -0.7796104729 9.5724780757 -0.1377771663 0.6392458739 -1.2821161001 2.3637096049 -3.0438958025 -1.7545320132 0.7430822475 -1.8879592658 0.0000000000 -0.0000000000 -3.8363778128 0.0000000000 0.0000000000 
347520.0000000000 -1132913.5036149418 6092520.5395496869 1504631.0872995814 1.1960982381 11.1654816136 -1.4934290655 9.2132727109 -0.4637179697 1.4254718723 -1.9689839493 2.7839626601 -2.9017309501 -1.4296180074 0.8035832646 -2.1132988486 0.0000000000 0.0000000000 -3.1668208627 0.0000000000 0.0000000000 
347550.0000000000 -1132912.9475175417 6092522.8258762565 1504631.6074482470 2.6467952948 11.1654816136 -0.0432718578 10.2453206219 -1.6002743793 -0.7379235792 -0.1334337830 2.6095929442 -3.0783172770 -1.6241425925 0.9795849042 -2.7294289868 0.0000000000 -0.0000000000 -3.2119515056 0.0000000000 0.0000000000 
347580.0000000000 -1132913.0465193291 6092522.7435974674 1504631.0778314166 2.4397603708 11.1654816136 0.1362224671 10.3806964546 -0.3150612770 0.8447973431 -1.4034953396 1.9998376855 -3.3523996472 -1.9561645634 0.6074518379 -3.2519624247 0.0000000000 0.0000000000 -3.1682876069 0.0000000000 0.0000000000 
347610.0000000000 -1132912.1728956311 6092520.8372804103 1504631.2077214690 2.3293706564 11.1654816136 -0.6865661800 10.6869927486 -0.8129422338 0.6191179729 -1.2151833180 1.5959191738 -3.5860086937 -1.9727263829 1.9862938629 -3.0593746510 0.0000000000 0.0000000000 -3.0483635536 0.0000000000 0.0000000000 
347640.0000000000 -1132913.8844543560 6092523.1737963948 1504631.0803191569 1.2513885920 11.1654816136 0.0655894656 11.0804139358 -1.6074959977 -0.6716717737 0.0514139830 2.1864007808 -3.6210651332 -2.5595830014 1.4952229267 -2.7210411963 0.0000000000 0.0000000000 -3.0790048165 0.0000000000 0.0000000000 
347670.0000000000 -1132913.5161872725 6092523.7022120440 1504631.4128000103 2.6723491807 11.1654816136 0.9367380807 11.1997733883 -1.6578929329 -1.1408153636 0.2409659264 2.7320145329 -3.5433083959 -2.4093829995 0.4648893529 -2.9990292036 0.0000000000 -0.0000000000 -3.1346890837 0.0000000000 0.0000000000 
347700.0000000000 -1132913.8329258168 6092523.7384989811 1504631.2489501955 0.9663766833 11.1654816136 -0.3136756812 10.7892905822 -1.4653468623 -0.2133977107 -0.7291064723 2.8862854488 -3.4409272856 -2.0333072560 0.9564337166 -2.6970893463 0.0000000000 0.0000000000 -2.9967985909 0.0000000000 0.0000000000 
347730.0000000000 -1132911.9878193457 6092521.4011784596 1504631.3219116016 2.0092451003 11.1654816136 -0.6993515443 11.7845556738 -1.0496284849 0.2151088494 -1.7045520081 2.0213244068 -4.6287458744 -1.7004435601 2.3209175248 -3.0001589824 0.0000000000 0.0000000000 -2.9373887966 0.0000000000 0.0000000000 
347760.0000000000 -1132913.1093238699 6092522.5717317499 1504631.4712183457 3.0785910904 11.1654816136 -0.7521819177 11.9845091972 -1.3739720828 -0.6190290615 -0.8299221865 2.5313335208 -4.4213204587 -2.1946328036 2.1760112640 -2.2893077520 0.0000000000 -0.0000000000 -3.4835374010 0.0000000000 0.0000000000 
347790.0000000000 -1132912.9006053458 6092520.9488123255 1504630.9311132827 2.3619841724 11.1654816136 0.7699767636 11.9620519048 0.1384186319 -0.2193498781 -0.8039153001 0.8701406791 -3.5254971959 -2.3800831902 1.6030482069 -3.8711119760 0.0000000000 -0.0000000000 -4.2130309834 0.0000000000 0.0000000000 
347820.0000000000 -1132912.6750923435 6092520.0898773316 1504630.9439713347 2.8567421682 11.1654816136 0.8420438073 12.4629700693 -1.0128776031 -0.8600127367 -0.1603605770 2.4909413784 -3.5049005455 -2.7997716380 0.7000450704 -3.5416356287 0.0000000000 0.0000000000 -3.9619703938 0.0000000000 0.0000000000 
347850.0000000000 -1132914.3714932590 6092522.2081175176 1504631.3266316964 1.0651262641 11.1654816136 -0.9317568269 12.1946195800 -1.4292848890 -0.1447626508 -0.2841418076 3.6405846370 -3.2138990330 -3.6735376070 0.8378027303 -2.1067628419 0.0000000000 0.0000000000 -3.9731584136 0.0000000000 0.0000000000 
347880.0000000000 -1132913.1992256159 6092519.6618318548 1504630.7538372625 1.5734425943 11.1654816136 0.1074910629 12.4701307663 -0.3925055370 -0.6789296900 -0.5408928829 1.3564314235 -3.9053686732 -2.7440802463 2.1958165544 -3.1431825639 0.0000000000 0.0000000000 -4.2590702296 0.0000000000 0.0000000000 
347910.0000000000 -1132913.8900547682 6092521.3771976754 1504631.2146642646 2.2810265501 11.1654816136 -0.8071173221 13.6891433561 -0.7934485135 -0.2995943814 -0.4521152084 3.1894439373 -3.4376350711 -3.8465407764 1.3283271811 -2.6549412315 0.0000000000 -0.0000000000 -5.0738141053 0.0000000000 0.0000000000 
347940.0000000000 -1132914.3494971467 6092522.7753557479 1504630.4679275833 0.9946861198 11.1654816136 -0.0520462839 13.2432208177 -1.1747539873 -0.0631389286 -0.3955598071 3.5961531471 -3.7931909341 -4.4205756477 0.3630210388 -2.5414347867 0.0000000000 -0.0000000000 -3.8641037583 0.0000000000 0.0000000000 
347970.0000000000 -1132913.4300731332 6092522.8235365162 1504630.0134681242 2.2035375311 11.1654816136 -1.6895046041 13.8979150116 -2.2504278191 -0.4278824663 -0.0355311869 3.3144773029 -2.6088544831 -3.5014623809 2.3689111790 -3.8081468569 0.0000000000 -0.0000000000 -4.3432957982 0.0000000000 0.0000000000 
348000.0000000000 -1132915.2400965935 6092530.1078487597 1504632.4761123047 0.7015486527 11.1654816136 0.3813061524 0.2381347775 0.1225624688 0.7668602721 0.0632012921 0.3262482442 0.0964941986 -1.2999172299 -0.9579796490 0.0247137156 0.0000000000 0.0000000000 0.2806102171 0.0000000000 0.0000000000 
348030.0000000000 -1132914.1698922021 6092530.4311012290 1504632.4897209655 0.9846501095 11.1654816136 -0.8206994834 0.2346817176 0.1932259550 0.6961003385 0.3727038430 -0.9956971618 0.1180309146 -1.3654767098 1.2453876732 0.2908985474 0.0000000000 -0.0000000000 -0.1369349562 0.0000000000 0.0000000000 
348060.0000000000 -1132913.7023117023 6092528.5212246515 1504632.8941071865 1.2092364786 11.1654816136 -0.5698094527 -0.1291852470 0.4072979055 1.3385415231 -0.2494529134 -0.5403090450 -0.0933448218 -1.4757506649 0.3241193286 0.4763679669 0.0000000000 0.0000000000 0.4112316873 0.0000000000 0.0000000000 
348090.0000000000 -1132914.5249935864 6092530.5015897695 1504633.4386518821 1.1069595868 11.1654816136 -1.2897841304 0.1420828352 -0.3676759633 0.3467606559 -0.7410321777 0.4629181683 -0.2019288013 0.6290827109 0.7849800972 0.2024986785 0.0000000000 0.0000000000 0.1657738693 0.0000000000 0.0000000000 
