time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
345600.0000000000 -1132915.1659613962 6092527.6149384724 1504632.4475630806 0.1658524711 11.3140434823 0.8117350180 0.5621192369 -0.0000000000 1.3545485588 -1.2811277658 0.1900596499 -0.3481386720 -0.0028494806 0.1535512647 0.5197224445 0.6422991463 -2.1228306222 -0.3432427414 0.0000000000 0.0000000000 
345630.0000000000 -1132915.6276503482 6092528.9042204469 1504633.6877451772 0.0300102530 11.3140434823 0.7372573785 0.1434042924 -0.0000000000 0.8565929042 -0.7853089578 0.3370478814 0.0065085294 -0.3559977637 -0.2767578514 0.6378112213 0.4452168312 -1.5271549701 -0.1269314282 0.0000000000 0.0000000000 
345660.0000000000 -1132916.5381422224 6092529.4211083027 1504633.0682076763 0.1355001835 11.3140434823 0.6402172477 0.1135525817 -0.0000000000 0.3191611031 -1.2212591943 0.3242384658 0.4535472652 0.2279360915 -1.1060612865 0.8610542799 1.5863338351 -0.8588954085 -1.1123266567 0.0000000000 0.0000000000 
345690.0000000000 -1132914.6927508598 6092528.0306126587 1504633.2362879131 0.3321827973 11.1654816136 0.3973745271 0.8348201759 -0.0000000000 1.7178099870 -0.7985105232 0.0000000000 -0.2344595525 -0.1337543783 1.0306697781 -0.1081680440 -0.1510194896 -2.3775254199 -0.1237183579 0.0000000000 0.0000000000 
345720.0000000000 -1132914.1426574760 6092526.7118231282 1504634.4835109476 0.0118437695 11.3140434823 0.1610004544 0.6741661708 -0.0000000000 1.2647359549 -1.4025970534 2.9600829860 -0.5867023526 0.9558129658 -1.0567554083 0.6802959196 -0.6818965839 -1.9191520795 -0.8686368143 0.0000000000 0.0000000000 
345750.0000000000 -1132914.2890246194 6092528.6060790885 1504632.6548340784 0.0626138287 11.3140434823 -0.5707517892 1.0555214313 -0.0000000000 0.9652953546 0.7984675986 2.4369558478 0.0585796038 -0.5609921076 0.2665398318 -0.2755948561 -2.6332338571 -1.4421837465 -0.2074449291 0.0000000000 0.0000000000 
345780.0000000000 -1132914.3966556455 6092528.7752304319 1504632.5559840158 0.1732583663 11.1654816136 0.6026766677 0.8606837178 -0.0000000000 -0.1045213908 -0.0038508899 -1.5651858447 -0.1804489587 0.2970051018 2.2091243530 0.0000000000 -0.1217887959 -1.9250272405 -0.1193649190 0.0000000000 0.0000000000 
345810.0000000000 -1132913.6298746711 6092528.2640432576 1504633.2626376622 0.7955266725 11.3140434823 -0.9430746673 0.8545630391 0.0000000000 0.9101661602 -0.2515136282 0.7460162106 0.2909933351 0.3891899762 1.0686708628 0.0024320186 -0.8068994855 -1.3185145571 -0.8920662786 0.0000000000 0.0000000000 
345840.0000000000 -1132914.7720391315 6092529.0292562293 1504633.0503061446 0.1013686930 11.3140434823 -0.4866079394 0.9153380984 0.0000000000 0.3200255256 -0.4410406770 1.9263987767 0.0841643314 1.2012425745 0.5710432101 0.4176453048 -1.3187411073 -1.9440476500 -1.1653839894 0.0000000000 0.0000000000 
345870.0000000000 -1132915.2306322444 6092530.7844816828 1504632.5318794260 0.0271995822 11.3140434823 1.0538347142 0.6945742025 0.0000000000 -0.3987501593 0.5690767465 0.7053299609 0.7935281005 0.5219483533 0.8835437261 -0.1471441708 -1.4570296390 -2.8177145945 -0.4882774823 0.0000000000 0.0000000000 
345900.0000000000 -1132915.1449825575 6092528.8107216898 1504633.5595252726 0.0355789486 11.3140434823 -0.2297373589 0.5459609442 0.0000000000 0.7230883030 -0.8452703365 0.4114722820 -0.1224451282 0.6149668322 0.5767641310 0.3470526954 0.0298933156 -1.3025305511 -0.6383110906 0.0000000000 0.0000000000 
345930.0000000000 -1132915.1884445008 6092529.1009124340 1504633.4136207704 0.0026729363 11.3140434823 -0.2524963563 0.7487661269 0.0000000000 0.2049275670 -0.2710649277 1.6543492055 0.0746069448 0.8881527531 0.1069623411 0.1246147323 -1.0131809005 -1.3076036081 -0.8971343017 0.0000000000 0.0000000000 
345960.0000000000 -1132914.2444224812 6092528.3814780805 1504633.2042047447 0.0618659381 11.3140434823 0.4582382072 0.9382761122 -0.0000000000 0.4781115443 -0.0854541570 -0.6622788984 -0.2570836712 -0.5398601339 1.2831939322 0.3382132994 -0.1778684625 -1.6724625201 -0.1247745177 0.0000000000 0.0000000000 
345990.0000000000 -1132914.2971793371 6092527.9254199574 1504632.9210932993 0.0262394477 11.1654816136 1.3342691683 0.3914619891 0.0000000000 0.2534615166 -0.1198673781 0.0000000000 0.7705098394 -0.1785523385 -0.4017820664 -0.1928899736 0.3607120664 -1.7212001813 -0.4465778483 0.0000000000 0.0000000000 
346020.0000000000 -1132914.7558840921 6092528.7473883964 1504632.7971591533 0.0030672148 11.1654816136 0.5752739980 0.6861303352 0.0000000000 0.0080555294 0.6133441116 1.6702597511 0.3418950487 -0.0722084537 0.1171746147 0.0000000000 -1.8308478613 -1.9716769797 -0.2313376303 0.0000000000 0.0000000000 
346050.0000000000 -1132914.8938709204 6092529.7655098448 1504632.9901568315 0.0071066464 11.3140434823 -0.0850470780 0.7111607411 -0.0000000000 0.8852748559 -0.0551603464 1.4363771956 0.4125136137 -0.0055887058 0.6167053572 0.2007515765 -1.4054926011 -2.2787818906 -0.4427615687 0.0000000000 0.0000000000 
346080.0000000000 -1132914.5378082888 6092527.3158663772 1504631.8150370347 0.0132858191 11.3140434823 1.2057446269 0.9678162461 0.0000000000 0.3044377310 -0.7518679040 0.1893724893 -0.0107853688 0.4894142039 0.5883605049 0.5550304787 0.0622486655 -2.7915121040 -0.7115439094 0.0000000000 0.0000000000 
346110.0000000000 -1132915.0848760852 6092528.0798536567 1504632.7854357762 0.0006278838 11.3140434823 -0.4340957237 0.8301901514 0.0000000000 0.4708244152 -0.3070685527 -0.5276938772 0.4097238287 -0.0951495208 1.5091060287 0.6568075840 0.0666564289 -1.6152459693 -0.9033913585 0.0000000000 0.0000000000 
346140.0000000000 -1132914.5488550302 6092528.2553892778 1504632.6501888514 0.1276894795 11.3140434823 1.3409947393 0.7169348496 -0.0000000000 0.1566905870 0.1604062664 1.7151625603 -0.0172152468 -0.4711800204 -0.7334932237 0.4398048620 -1.1090346624 -2.0865261396 -0.1211316193 0.0000000000 0.0000000000 
346170.0000000000 -1132916.0991082524 6092527.9965968812 1504632.9489720636 0.0643294983 11.3140434823 0.2623282274 0.2048099523 0.0000000000 0.1765632934 -0.0792020206 3.1511212790 0.8044212974 0.4219636229 -1.8992347982 0.2113625036 -1.1045462371 -1.1239399580 -0.8944424125 0.0000000000 0.0000000000 
